epoch,total,data,dir,phys,cont,geo,act,z0_reg,ro_reg,b0_reg,b1_reg,ro_change_penalty,Ro,lr_other,lr_Ro
28,2.812138081,0.001535603,0.261546314,0.247103348,0.2161818,0.766676366,0.000582681,0.178508088,0.192079663,0.007406576,0.007296708,0,0.038474619,0.0001,0.00049825
29,2.711261272,0.00149149,0.257203072,0.230220348,0.199148908,0.755877376,0.000568662,0.172451809,0.189037621,0.007407874,0.007299609,0,0.038972806,0.0001,0.000498188
30,2.605076551,0.001412668,0.244906887,0.223952755,0.184357122,0.745853484,0.000557085,0.166639984,0.186072633,0.007410092,0.007303524,0,0.03947093,0.0001,0.000498125
31,2.525053024,0.001329185,0.239508316,0.212761685,0.175556347,0.737413883,0.000536374,0.16095227,0.183184236,0.007410398,0.007306202,0,0.039968994,0.0001,0.000498063
32,2.443366289,0.001149166,0.232222259,0.204021424,0.167704776,0.727984369,0.000547894,0.155033961,0.180372,0.007411154,0.007310265,0,0.040466994,0.0001,0.000498
33,2.484392643,0.001088265,0.251851946,0.188583717,0.166810915,0.719990432,0.000553666,0.149640262,0.177635476,0.007408382,0.007311448,0,0.040964931,0.0001,0.000497938
34,2.357342005,0.000965272,0.230119377,0.190873325,0.152196735,0.709525108,0.000553004,0.144181535,0.174974248,0.007408811,0.007315378,0,0.041462805,0.0001,0.000497875
35,2.268904448,0.000903236,0.224207819,0.177230731,0.144134462,0.70056951,0.0005408,0.138946772,0.172387898,0.007406434,0.007318189,0,0.041960619,0.0001,0.000497813
36,2.238806248,0.000857707,0.223424539,0.172852963,0.14019689,0.692000091,0.000554796,0.134149686,0.16987592,0.007405874,0.007320335,0,0.04245837,0.0001,0.00049775
37,2.204452991,0.000878774,0.221190766,0.169795766,0.134137005,0.681908965,0.00055823,0.130564913,0.167437896,0.007401509,0.007322005,0,0.042956058,0.0001,0.000497688
38,2.097816467,0.00078454,0.202950552,0.169613078,0.127822414,0.667120218,0.000554135,0.127662107,0.165073425,0.007399614,0.007326338,0,0.043453682,0.0001,0.000497625
39,2.046068907,0.000686101,0.206001371,0.151866481,0.122094214,0.652821362,0.000545769,0.125163242,0.162782073,0.007399434,0.007329098,0,0.043951243,0.0001,0.000497563
40,2.060329437,0.000615496,0.219198987,0.139331743,0.115819059,0.636581302,0.000535949,0.123077653,0.160563394,0.007397156,0.007331737,0,0.044448745,0.0001,0.0004975
41,2.091487169,0.000636283,0.225755662,0.141707242,0.114337109,0.620034814,0.000509321,0.121321335,0.158417001,0.00739959,0.007331543,0,0.044946183,0.0001,0.000497437
42,1.995189786,0.000731003,0.203037262,0.151113302,0.110552654,0.602982163,0.000464667,0.119562283,0.156342402,0.007394398,0.007333492,0,0.045443557,0.0001,0.000497375
43,2.039744854,0.000723381,0.203699291,0.169508666,0.104132071,0.585465193,0.000425292,0.117769778,0.154339239,0.007393127,0.007336841,0,0.045940869,0.0001,0.000497313
44,1.977893114,0.000771942,0.204097524,0.151151657,0.102766179,0.571581304,0.000392102,0.115070693,0.152407125,0.007392456,0.007335564,0,0.04643812,0.0001,0.00049725
45,1.861069441,0.000673336,0.189885065,0.140537366,0.096247852,0.559403539,0.000364275,0.112450972,0.150545597,0.007391477,0.007337392,0,0.046935309,0.0001,0.000497188
46,1.936832786,0.000585046,0.208833605,0.137447402,0.093223222,0.550390124,0.000333206,0.109823354,0.148754343,0.007389527,0.007340444,0,0.047432434,0.0001,0.000497125
47,1.848906994,0.000603296,0.195371196,0.133472741,0.090627857,0.544505715,0.000301241,0.106723286,0.147032946,0.007390689,0.007339093,0,0.047929496,0.0001,0.000497063
48,1.874055147,0.000595959,0.192393601,0.149176285,0.088881209,0.538621068,0.000278646,0.104360171,0.145381004,0.007391838,0.007340757,0,0.048426494,0.0001,0.000497
49,1.808882952,0.000552999,0.185194194,0.142150149,0.086154178,0.531924963,0.000265237,0.102130085,0.143798187,0.007389942,0.007342444,0,0.048923433,0.0001,0.000496938
50,1.901284456,0.000540163,0.206784979,0.14039056,0.081745662,0.520869732,0.000259396,0.100061685,0.142284095,0.007391444,0.007343565,0,0.049420308,0.0001,0.000496875
51,1.882987618,0.000695419,0.206962898,0.134746522,0.08360175,0.51433903,0.000227104,0.098324873,0.140838414,0.007387873,0.00734339,0,0.04991712,0.0001,0.000496813
52,1.79243958,0.000684888,0.181953907,0.150378808,0.076714575,0.503145099,0.000203917,0.096579507,0.139460832,0.007387315,0.007345656,0,0.050413869,0.0001,0.00049675
53,1.786704302,0.000558039,0.182452485,0.149888515,0.076412737,0.488648176,0.000194542,0.094820388,0.138150975,0.00738809,0.007348666,0,0.050910559,0.0001,0.000496688
54,1.659468889,0.000474975,0.174501121,0.125447273,0.067961276,0.477747262,0.000195183,0.092828587,0.136908546,0.007386299,0.007348838,0,0.051407184,0.0001,0.000496625
55,1.651571512,0.000452694,0.176900461,0.118593186,0.073390245,0.465935588,0.000200878,0.091654323,0.135733232,0.007387327,0.007348732,0,0.051903747,0.0001,0.000496563
56,1.660245776,0.000531851,0.17851375,0.122548446,0.065979004,0.457422554,0.000177311,0.090459973,0.134624735,0.007385291,0.007350135,0,0.052400246,0.0001,0.0004965
57,1.620486617,0.000536266,0.164705783,0.133259758,0.067108855,0.450016737,0.000155069,0.089094721,0.133582845,0.007385531,0.00735078,0,0.052896682,0.0001,0.000496438
58,1.593592525,0.000438448,0.164081022,0.127483696,0.06459301,0.443323672,0.00014356,0.087880686,0.132607177,0.007386557,0.007351878,0,0.053393058,0.0001,0.000496375
59,1.557120562,0.000373051,0.175611824,0.097230032,0.065091364,0.438677132,0.00012718,0.086168349,0.13169758,0.007384788,0.007352332,0,0.053889371,0.0001,0.000496313
60,1.807906866,0.000388049,0.218558162,0.111638941,0.061087251,0.434208393,0.00011305,0.084752589,0.130853757,0.007385042,0.007355392,0,0.054385621,0.0001,0.00049625
61,1.755735159,0.00070482,0.201354504,0.122980371,0.062970363,0.432625532,7.79E-05,0.082859389,0.130075455,0.00738192,0.007353229,0,0.054881807,0.0001,0.000496188
62,1.90895772,0.001076404,0.203428477,0.166120633,0.077614367,0.431839228,6.63E-05,0.081276022,0.129362524,0.007380864,0.007353204,0,0.055377934,0.0001,0.000496125
63,1.848848939,0.001025582,0.180268928,0.184928745,0.080159761,0.426975667,5.63E-05,0.079841979,0.12871471,0.007380678,0.007354923,0,0.055873998,0.0001,0.000496063
64,1.625113487,0.000689797,0.157330573,0.155941531,0.062951587,0.41935271,4.22E-05,0.078318201,0.128131852,0.007380791,0.007358008,0,0.056369998,0.0001,0.000496
65,1.590169072,0.000437184,0.178153738,0.11293304,0.057234555,0.411965549,3.34E-05,0.076921411,0.127613768,0.007381367,0.007359663,0,0.05690233,0.0001,0.000495938
66,1.51100409,0.000329851,0.17652683,0.089382619,0.060010396,0.405857325,2.59E-05,0.075884566,0.127130732,0.007381804,0.007359121,0,0.057455394,0.0001,0.000495875
67,1.81277132,0.000401713,0.228724435,0.104061015,0.059497349,0.397743404,1.57E-05,0.074986465,0.126708075,0.007381243,0.007359599,0,0.058015496,0.0001,0.000495813
68,1.781306028,0.000716778,0.206179887,0.130963638,0.061305568,0.390571952,1.31E-05,0.074420579,0.126361728,0.007382561,0.007356723,0,0.058571003,0.0001,0.00049575
69,1.935670733,0.001025264,0.21023567,0.172657475,0.071247511,0.384961963,1.30E-05,0.073788136,0.126098976,0.00738349,0.007356157,0,0.059110258,0.0001,0.000495688
70,1.819591522,0.000913097,0.187106684,0.17393598,0.069295898,0.379894257,1.38E-05,0.073050134,0.125920355,0.007384143,0.007356148,0,0.059623092,0.0001,0.000495625
71,1.703457355,0.000654281,0.17654486,0.153719977,0.069275372,0.376304865,1.40E-05,0.072115235,0.125819996,0.007384615,0.007356857,0,0.060100257,0.0001,0.000495563
72,1.615724325,0.000492443,0.170167506,0.138128042,0.063141845,0.373514831,1.09E-05,0.070351504,0.125786945,0.007384076,0.007357168,0,0.060532253,0.0001,0.0004955
73,1.636594296,0.000478691,0.177986309,0.131453633,0.067377456,0.369898617,5.59E-06,0.068693899,0.12580663,0.007382557,0.007358171,0,0.060910571,0.0001,0.000495438
74,1.551664352,0.000493477,0.164147481,0.128417104,0.06261836,0.365530133,4.39E-06,0.067599967,0.125861734,0.007381863,0.007358568,0,0.061231345,0.0001,0.000495375
75,1.528275728,0.000513546,0.162902519,0.125194862,0.056675065,0.361884415,3.58E-06,0.066636652,0.125935212,0.007379966,0.007359418,0,0.061492104,0.0001,0.000495313
76,1.620464683,0.000479659,0.173965693,0.135339275,0.064804375,0.35820961,3.25E-06,0.065724783,0.12601167,0.007379924,0.007360776,0,0.061689716,0.0001,0.00049525
77,1.69341588,0.000593221,0.205552459,0.108759373,0.060935479,0.35132879,2.24E-06,0.065271355,0.126077518,0.007378451,0.007359369,0,0.061825782,0.0001,0.000495188
78,1.638018012,0.000631037,0.190154403,0.116647959,0.060508553,0.342643678,1.91E-06,0.06518402,0.126123801,0.007378464,0.007360186,0,0.061902687,0.0001,0.000495125
79,1.587997675,0.000532867,0.169053078,0.133624524,0.067012854,0.335504651,1.37E-06,0.064987227,0.126145154,0.007378232,0.00736243,0,0.061923783,0.0001,0.000495063
80,1.483992219,0.000404626,0.153427288,0.129451856,0.055596974,0.332622766,5.63E-07,0.064079121,0.12613973,0.007377331,0.00736345,0,0.06189293,0.0001,0.000495
81,1.515260696,0.00035665,0.17587854,0.104431883,0.05123974,0.329280794,2.12E-07,0.063378394,0.126108497,0.007377312,0.007362807,0,0.061816089,0.0001,0.000494937
82,1.411687016,0.000299133,0.159704223,0.097802311,0.050017137,0.325016201,2.53E-07,0.062894225,0.126055524,0.007376955,0.007363573,0,0.061699864,0.0001,0.000494875
83,1.55155611,0.000369552,0.180446178,0.109855533,0.051115766,0.321491063,2.81E-07,0.062322687,0.125986516,0.007375454,0.007365248,0,0.061551478,0.0001,0.000494813
84,1.535776734,0.000547438,0.168185458,0.126044706,0.048518144,0.317959428,2.18E-06,0.062031347,0.125907898,0.007375368,0.007363486,0,0.061378472,0.0001,0.00049475
85,1.605040312,0.000670549,0.177603155,0.133935973,0.047744602,0.314046621,4.93E-06,0.06172644,0.12582615,0.007375461,0.007363056,0,0.061188247,0.0001,0.000494688
86,1.484885931,0.000519775,0.158707961,0.125469744,0.049375325,0.309171438,6.77E-06,0.061388053,0.125746846,0.00737537,0.007363995,0,0.060988389,0.0001,0.000494625
87,1.98221302,0.000408614,0.252471536,0.131828949,0.060361974,0.306698918,6.13E-06,0.060790587,0.125674501,0.007373901,0.007366988,0,0.060782805,0.0001,0.000494563
88,1.635538697,0.000537084,0.179501981,0.137765557,0.061258819,0.305878401,8.92E-06,0.060022816,0.12561135,0.007374961,0.007363986,0,0.060577996,0.0001,0.0004945
89,1.944594264,0.001094581,0.213812411,0.173976615,0.08868394,0.306402266,1.25E-05,0.059448451,0.12555927,0.00737476,0.007361715,0,0.060380653,0.0001,0.000494438
90,1.929990888,0.001251716,0.194764957,0.203004241,0.082639478,0.304591775,1.22E-05,0.058898792,0.125518873,0.007374462,0.00736124,0,0.060195159,0.0001,0.000494375
91,1.75279057,0.001027521,0.173557758,0.186514392,0.063091852,0.300445378,1.13E-05,0.058400013,0.125489146,0.007374307,0.007361609,0,0.060025025,0.0001,0.000494313
92,1.62065196,0.000766592,0.158857465,0.168888181,0.05970509,0.296141744,9.57E-06,0.057831317,0.125468433,0.007373834,0.007362132,0,0.059873085,0.0001,0.00049425
93,1.759716272,0.0006563,0.183673859,0.173337072,0.063113488,0.292628288,9.02E-06,0.057164095,0.125454575,0.007373708,0.007362078,0,0.059741762,0.0001,0.000494188
94,1.494060874,0.000606833,0.14874731,0.146907657,0.052784637,0.289619982,9.90E-06,0.05653993,0.125445262,0.007372594,0.00736151,0,0.059632048,0.0001,0.000494125
95,1.552985072,0.000617829,0.16997543,0.130241349,0.056408465,0.287375748,1.17E-05,0.056107618,0.125438303,0.00737242,0.007361279,0,0.059544694,0.0001,0.000494063
96,1.549458265,0.000678934,0.171272144,0.127535701,0.055551,0.285007715,6.68E-06,0.055364765,0.125431746,0.007371099,0.007360552,0,0.059481069,0.0001,0.000494
97,1.524664164,0.00059732,0.166600972,0.127712727,0.054895446,0.283359766,3.27E-06,0.054691285,0.125423908,0.007370074,0.007361545,0,0.059440628,0.0001,0.000493938
98,1.515786052,0.000433956,0.169604197,0.120489135,0.054379992,0.280170739,2.58E-06,0.054203592,0.125413701,0.007370397,0.007364003,0,0.059420165,0.0001,0.000493875
99,1.510962486,0.000415958,0.172827706,0.114807419,0.051558312,0.276087761,1.85E-06,0.054026023,0.125400841,0.007370459,0.007363502,0,0.059418086,0.0001,0.000493813
100,1.421776175,0.000438563,0.146956086,0.128731847,0.051281013,0.266993761,2.75E-07,0.054464184,0.125385284,0.007370728,0.007363947,0,0.059432384,0.0001,0.00049375
101,1.388596296,0.000409329,0.139436975,0.130245402,0.052281793,0.258425772,0,0.055172231,0.125367299,0.007371099,0.007365001,0,0.059461065,0.0001,0.000493688
102,1.402462006,0.000374388,0.151016474,0.116184257,0.05142517,0.251789391,0,0.055649228,0.125347316,0.007371846,0.00736507,0,0.05950208,0.0001,0.000493625
103,1.416826606,0.000409364,0.163802311,0.102786213,0.042856298,0.245021403,1.46E-07,0.056100365,0.125325933,0.007371458,0.007364484,0,0.059554275,0.0001,0.000493563
104,1.351671219,0.000414438,0.143923491,0.113484144,0.045822695,0.241769373,8.31E-09,0.055935241,0.125303656,0.007369256,0.007365977,0,0.059614118,0.0001,0.0004935
105,1.33907342,0.000457791,0.146125272,0.106838584,0.043377623,0.24058187,0,0.054820068,0.125281349,0.007367711,0.007365912,0,0.059679899,0.0001,0.000493438
106,1.333965421,0.000387213,0.144668043,0.108388931,0.042219065,0.239927769,5.10E-11,0.053904213,0.125259504,0.007367761,0.007367142,0,0.059748113,0.0001,0.000493375
107,1.377486944,0.000353123,0.165352106,0.089958422,0.039089084,0.239396989,0,0.052675273,0.125238553,0.00736527,0.007367687,0,0.059817608,0.0001,0.000493313
108,1.41262269,0.000303671,0.166459575,0.099247731,0.04160456,0.241477072,0,0.051665112,0.125218764,0.007365363,0.007369591,0,0.059885155,0.0001,0.00049325
109,1.504571319,0.000439382,0.178498,0.109948695,0.041645367,0.243614197,0,0.050396085,0.125200316,0.007364805,0.007367831,0,0.059950717,0.0001,0.000493188
110,1.419179082,0.000526066,0.147257179,0.132581681,0.04512525,0.243909121,0,0.049484875,0.125183061,0.007363976,0.007367873,0,0.060011547,0.0001,0.000493125
111,1.524500251,0.000490242,0.159368113,0.146321893,0.049974531,0.242421567,0,0.048618849,0.125166893,0.007364434,0.007369142,0,0.060065251,0.0001,0.000493063
112,1.364645481,0.000447409,0.137244403,0.133058846,0.041819647,0.242202699,0,0.047535174,0.12515159,0.007365033,0.007368912,0,0.060112033,0.0001,0.000493
113,1.475326896,0.000433038,0.171996236,0.112734459,0.04042099,0.241646528,1.93E-08,0.047005139,0.125136763,0.007365591,0.007368769,0,0.060152151,0.0001,0.000492938
114,1.321733832,0.000331594,0.141889468,0.111720838,0.04141232,0.236793995,3.05E-07,0.047332272,0.125122279,0.007365215,0.007370981,0,0.060184199,0.0001,0.000492875
115,1.311170936,0.000353598,0.146066278,0.102409169,0.038381148,0.234810114,9.15E-07,0.047183655,0.125107795,0.007364277,0.007371185,0,0.060208842,0.0001,0.000492813
116,1.263254046,0.000313877,0.136242777,0.104360938,0.034322295,0.234214246,1.86E-06,0.046855517,0.125093192,0.007364336,0.007371312,0,0.060225636,0.0001,0.00049275
117,1.415232182,0.000331748,0.175704286,0.087954,0.038711812,0.233324051,2.03E-06,0.046489857,0.125078276,0.007362428,0.007370345,0,0.060235631,0.0001,0.000492688
118,1.381697655,0.000319542,0.160923779,0.098859228,0.047045339,0.230476737,2.67E-06,0.046431646,0.125063002,0.007363518,0.007370464,0,0.060238302,0.0001,0.000492625
119,1.344408989,0.000308641,0.145777881,0.114037618,0.040963531,0.226845205,1.10E-06,0.046208527,0.125047281,0.007361562,0.007371061,0,0.060235586,0.0001,0.000492563
120,1.413604379,0.000327462,0.166131929,0.103600197,0.040848065,0.222851515,2.00E-07,0.045816217,0.125031263,0.007360401,0.007370816,0,0.060227945,0.0001,0.0004925
121,1.473941445,0.000303448,0.177183449,0.105106011,0.041814379,0.221928596,1.10E-07,0.04569371,0.125014946,0.007363118,0.007371557,0,0.060210727,0.0001,0.000492438
122,1.326352835,0.000406515,0.138298526,0.123502359,0.03368197,0.220972359,0,0.045324039,0.124998085,0.007360767,0.007371056,0,0.06018889,0.0001,0.000492375
123,1.407560468,0.000477518,0.154390082,0.12260519,0.036919545,0.220175147,0,0.045457397,0.12498109,0.00735836,0.007371644,0,0.060163453,0.0001,0.000492313
124,1.307766914,0.000419786,0.141393691,0.111623347,0.035661139,0.217212558,0,0.045660842,0.124964081,0.00735825,0.00737241,0,0.060135961,0.0001,0.00049225
125,1.284839034,0.000358079,0.147703767,0.093664736,0.036022637,0.214968204,0,0.045379188,0.124947146,0.007357567,0.007372553,0,0.060107213,0.0001,0.000492188
126,1.255606413,0.000312586,0.140518337,0.09597487,0.037000664,0.213802934,0,0.04457403,0.124930382,0.00735739,0.007373126,0,0.060077555,0.0001,0.000492125
127,1.262617469,0.000272346,0.141500592,0.09806972,0.034130301,0.211575925,0,0.043861233,0.124913782,0.007357438,0.007374184,0,0.06004779,0.0001,0.000492063
128,1.297292352,0.000321216,0.154458493,0.089045703,0.031953625,0.208282053,0,0.043500021,0.12489748,0.007357621,0.007373421,0,0.060019508,0.0001,0.000492
129,1.319711566,0.000325146,0.151476845,0.098278709,0.042315532,0.206536353,2.98E-08,0.04311594,0.124881342,0.007358025,0.007374906,0,0.059993528,0.0001,0.000491938
130,1.1623559,0.000292225,0.117694847,0.105634548,0.032654461,0.207535565,1.45E-07,0.042194631,0.12486542,0.007357789,0.007375039,0,0.059971161,0.0001,0.000491875
131,1.2467103,0.000255354,0.136580274,0.102405615,0.033276625,0.206132829,5.62E-07,0.041611116,0.12484967,0.007356989,0.007374371,0,0.059954446,0.0001,0.000491813
132,1.459605336,0.000251259,0.178474501,0.102565661,0.036940381,0.199651718,2.03E-06,0.042209946,0.124833956,0.007356548,0.007375068,0,0.059939541,0.0001,0.00049175
133,1.382008076,0.000395702,0.168625936,0.095961183,0.028475426,0.198142648,2.45E-06,0.041947663,0.124818295,0.007355274,0.007372329,0,0.059931219,0.0001,0.000491688
134,1.339648962,0.000459479,0.150704727,0.109024346,0.036623921,0.197766483,3.38E-06,0.041719191,0.124802575,0.00735549,0.007372682,0,0.059928484,0.0001,0.000491625
135,1.303795457,0.000390716,0.135833248,0.120547928,0.041243758,0.196115851,4.25E-06,0.041612074,0.124786764,0.007356107,0.00737475,0,0.059929095,0.0001,0.000491563
136,1.259504795,0.000334963,0.135942534,0.106516875,0.039373375,0.194166005,4.08E-06,0.041339584,0.12477088,0.00735618,0.007375529,0,0.0599332,0.0001,0.0004915
137,1.45795095,0.000383158,0.18464531,0.089470759,0.046116695,0.193564475,1.48E-06,0.040650032,0.124754943,0.007354623,0.007374536,0,0.059940793,0.0001,0.000491438
138,1.25418067,0.000318368,0.140459999,0.099139161,0.035124414,0.190506458,2.95E-07,0.040653054,0.124738961,0.007353702,0.007375843,0,0.059949752,0.0001,0.000491375
139,1.377092242,0.000327381,0.158457533,0.110456333,0.034575257,0.187723577,3.82E-08,0.040715776,0.12472295,0.007353672,0.007377142,0,0.059957277,0.0001,0.000491313
140,1.236666322,0.000325407,0.132544741,0.106684394,0.035384845,0.189087093,0,0.040112503,0.124706998,0.007352478,0.007376172,0,0.059967112,0.0001,0.00049125
141,1.337269664,0.000376529,0.154973775,0.103410095,0.03407475,0.188291967,0,0.039699588,0.124691047,0.007353542,0.007375318,0,0.059978321,0.0001,0.000491188
142,1.219312191,0.000358657,0.132681176,0.101663299,0.033668954,0.182950675,0,0.039997309,0.124675088,0.007353246,0.007376286,0,0.059989884,0.0001,0.000491125
143,1.188203931,0.000317132,0.133492738,0.090346009,0.033288889,0.178269506,0,0.040261392,0.124659188,0.007351898,0.007376947,0,0.059999805,0.0001,0.000491063
144,1.304308414,0.000293604,0.158970103,0.086649485,0.033792906,0.175245941,0,0.04026822,0.124643326,0.007351927,0.007376354,0,0.060007218,0.0001,0.000491
145,1.187114954,0.000305008,0.137656748,0.083726957,0.032184333,0.172373176,0,0.040568646,0.124627449,0.007351443,0.007376387,0,0.060013864,0.0001,0.000490938
146,1.133663177,0.000297452,0.128976226,0.082124762,0.027383929,0.171850681,0,0.040272877,0.124611594,0.007351631,0.007376662,0,0.06002108,0.0001,0.000490875
147,1.247423887,0.000302511,0.146159947,0.089992091,0.031996723,0.172744989,8.05E-08,0.039718542,0.124595761,0.007351293,0.007377375,0,0.060028449,0.0001,0.000490813
148,1.148155451,0.000292086,0.12289308,0.095869981,0.03171305,0.173398972,5.71E-07,0.039354954,0.124579951,0.007349187,0.007378104,0,0.060033545,0.0001,0.00049075
149,1.115108728,0.000268634,0.117789999,0.09349113,0.031933095,0.173993886,1.53E-06,0.03871512,0.124564111,0.00734817,0.007378234,0,0.060037974,0.0001,0.000490688
150,1.115729809,0.000198847,0.122849219,0.085826844,0.030844353,0.174412668,4.07E-06,0.03828422,0.124548301,0.007348666,0.007378909,0,0.060042433,0.0001,0.000490625
151,1.408178926,0.00027124,0.180192053,0.087072127,0.033191252,0.175864875,2.63E-06,0.03741765,0.124532469,0.007346966,0.007378614,0,0.060047977,0.0001,0.000490563
152,1.40547061,0.000375138,0.15916796,0.118900195,0.039812405,0.177402496,2.41E-06,0.03706767,0.124516666,0.007349614,0.007378214,0,0.060053837,0.0001,0.0004905
153,1.47570014,0.000470921,0.150716946,0.154191583,0.046110716,0.177372634,3.73E-07,0.037077002,0.124500886,0.007348974,0.007378351,0,0.060058452,0.0001,0.000490438
154,1.4240309,0.000445669,0.149932206,0.138204426,0.04690621,0.174901605,0,0.037098151,0.12448509,0.007348753,0.007378225,0,0.060060628,0.0001,0.000490375
155,1.307958961,0.000346561,0.145874009,0.106384076,0.047895916,0.169584334,0,0.037213422,0.124469236,0.007350025,0.007378228,0,0.060060073,0.0001,0.000490313
156,1.514577031,0.000293569,0.194331393,0.098110259,0.037492316,0.165779471,0,0.037729837,0.124453373,0.007351129,0.007379198,0,0.060055695,0.0001,0.00049025
157,1.672883272,0.000619256,0.20150508,0.137001961,0.041566249,0.169810593,0,0.03749283,0.124437444,0.007345405,0.007380544,0,0.060050398,0.0001,0.000490188
158,1.776942372,0.001157099,0.189005286,0.186392054,0.057515349,0.174184382,0,0.037192952,0.124421522,0.00734364,0.00737956,0,0.060044747,0.0001,0.000490125
