x,y,z,t,Z0,theta,eta,P,g1,g2,h1,h2,time_phase_C2,time_phase_C3,Z0_x,Z0_y,Z0_grad_norm
24.40579730278949,34.98550712868071,82.545616,10540799.757957458,72.17865,7.143023e-05,-8.7169465e-05,0.21566524,-1.7349643,-0.22433129,0.23094997,0.32794714,0.15205361,-0.39158928,-0.20113471,-0.021715658,0.20230359
24.409420342711783,35.02898555779556,73.23672,2851200.015449524,73.26468,0.9635903,0.9665201,-0.1185458,0.33073306,-0.14634219,0.4322299,0.3487225,-0.25505176,0.40442193,0.1404009,-0.053963505,0.15041433
24.85869584610084,35.31159408476158,76.05999,12787199.670410156,76.12429,-0.7557342,-0.8318145,-0.37443393,0.671517,-0.24078776,-0.018748403,0.114505716,0.0023842752,0.20306379,0.21062697,-0.084976785,0.22712283
24.264492787947336,35.06521739309379,75.914215,10972800.458335876,72.30109,0.024646595,-0.037960976,-0.18844974,1.361537,-0.26931173,0.11986345,0.34898427,-0.2991112,0.2599281,0.12436075,-0.010381089,0.12479328
24.134057993885538,35.130434787333385,80.741425,10627199.459266663,72.064964,0.0001342117,0.00037259664,-0.032181878,-1.838985,-0.3020802,0.37839395,0.20531482,-0.14444098,0.04871069,-0.15423414,-0.017612059,0.15523645
24.55072462237475,35.07608730649443,88.70044,9935999.654960632,72.425385,4.245317e-07,-1.8811585e-07,-0.015464272,1.8956267,0.28370875,-0.727782,0.25581098,0.269878,0.2637855,0.12011799,0.025940243,0.12288706
24.268116089179838,35.07971042955572,81.07262,15724800.484085083,71.12634,0.000116680225,-1.3360024e-05,-0.49271786,0.7605127,-0.17784779,-0.014544167,0.22482827,-0.06176398,0.22738326,0.182288,-0.008567866,0.18248925
24.351449221508126,35.36231895652174,77.53338,15206400.082397461,72.0867,0.007260194,0.002490671,0.2386394,0.98578054,-0.50550944,-0.57617617,-0.24865502,0.1168775,0.036825188,0.091094255,-0.050022494,0.10392504
24.369565205050215,35.10507235145331,81.59638,777599.9855160713,73.30492,-0.00047218756,-5.0448132e-05,0.07681033,-1.5587025,1.2281482,0.06612342,-0.14766014,0.193758,-0.011882015,-0.20241871,0.18573861,0.27472198
24.171296292717127,35.10648163098043,78.049835,17884799.598312378,72.46707,0.0023295875,0.00059353217,-0.14442502,-0.31003404,0.77557707,-0.070033245,0.38267848,0.21980605,0.09994896,-0.07991597,0.2601099,0.27210975
24.528985389862203,35.079710263267266,73.800804,10799999.95880127,73.72653,-0.8367226,-0.85101664,-0.11742625,1.6299149,0.35091043,0.08223752,-0.07973518,0.23715639,0.30549213,0.13426006,0.010283975,0.13465334
24.728260869121893,35.15579704180788,79.23173,13910400.175094604,73.37841,-0.003837917,-0.0028428342,-0.28783032,0.15640846,0.7589028,-0.028108895,-0.019198388,0.3632661,0.27059963,0.0006525822,0.20147118,0.20147224
24.40217392316393,35.07246365433351,77.73675,6134400.182819366,72.30385,0.0074675945,-0.0059810034,-0.28705257,0.99307096,0.3772679,-0.018646263,0.17264752,0.039588757,0.015757386,0.15019107,0.07543665,0.16807155
24.171296292717127,35.10648163098043,78.049835,4319999.873828888,72.582115,0.0061826827,0.0047847764,-0.4317549,-1.0673149,0.30992216,0.2061845,0.45336753,0.11318669,0.30690408,-0.13475625,0.058368456,0.14685409
24.586956589458925,35.03623181903528,81.050644,16243199.788856506,72.253174,0.00018848307,-0.0001840854,-0.27733207,1.345332,-0.6676117,0.03475174,0.31473553,0.21855196,-0.13779676,0.18823823,-0.09280714,0.20987329
24.409420185925658,35.126811301460926,78.58091,13391999.773406982,72.19082,-0.0023569409,-0.0019491913,0.025958136,1.4916816,0.026855636,-0.13975531,-0.06473837,0.022514682,0.10068296,0.08883192,0.025110673,0.09231281
24.17028990870767,35.119565206509655,75.23819,2937599.9909877777,72.58437,0.052676275,0.08695427,-0.66486657,0.11350504,1.0726123,-0.19583258,0.048287522,-0.01148726,-0.088179,0.034676917,0.16752568,0.171077
24.57608686867857,35.22463755910878,78.28966,6566399.786281586,73.09007,-0.008992921,-0.008770282,-0.2001926,1.7835767,0.7505152,-0.110307224,0.03413145,-0.039944887,-0.0010363385,0.16048962,0.07727314,0.17812371
24.728260869121893,35.15579704180788,79.23173,5875199.981975555,73.33899,0.004108968,0.003657009,-0.28029168,1.8450683,0.31084293,-0.0005208552,0.3054421,0.44541848,-0.072844915,0.17218491,0.01179096,0.17258815
24.55072462237475,35.07608730649443,88.70044,7171199.889278412,72.464485,4.1323608e-07,4.305955e-07,0.17525472,2.3533738,-0.38746756,-0.301544,0.17430975,0.23388651,-0.18743217,0.13386638,-0.027505822,0.13666302
24.171296292717127,35.10648163098043,78.049835,6134400.182819366,72.41681,0.0038797052,0.0010233785,-0.2603652,-1.6732697,-0.25461277,0.37412408,0.60162574,0.17252241,0.24326667,-0.26855236,0.0064163213,0.268629
24.514492864338745,35.152173737341,77.98083,14774400.478935242,72.870285,-0.009740353,-0.009818111,0.023923881,1.426649,-0.3165776,0.07279949,-0.0682629,0.39284456,0.0022843145,0.21734339,0.008373817,0.21750465
24.655797039477626,35.09782643790763,82.953125,11231999.562263489,72.19399,-6.135095e-05,5.6518384e-05,0.13105176,2.2636359,-0.04097728,-0.23702723,-0.07614861,0.20068946,0.12372148,0.17342211,0.0104637565,0.1737375
