epoch,total,data,dir,phys,cont,geo,act,z0_reg,ro_reg,b0_reg,b1_reg,ro_change_penalty,Ro,lr_other,lr_Ro
0,45.084224700927734,0.041464027017354965,1.0467129945755005,9.682868957519531,9.365379333496094,1.1109126806259155,0.0024756535422056913,0.7320126295089722,0.3101315498352051,0.00742201367393136,0.00742201367393136,0.0,0.02449999935925007,0.0001,0.0005
1,22.898088455200195,0.01728733628988266,0.8569468855857849,4.119513511657715,4.905768871307373,1.1053705215454102,0.002101148711517453,0.7373325228691101,0.3047819137573242,0.007434422615915537,0.007409620098769665,0.0,0.024999937042593956,0.0001,0.0004999375
2,17.174814224243164,0.01104537583887577,0.7005336880683899,2.9942967891693115,3.404662847518921,1.0920263528823853,0.0017220175359398127,0.7045581936836243,0.2995181977748871,0.0074454061686992645,0.0073972526006400585,0.0,0.02549981139600277,0.0001,0.000499875
3,14.53038501739502,0.009233442135155201,0.6622074842453003,2.417057514190674,2.749920129776001,1.0780600309371948,0.0016293978551402688,0.6529964804649353,0.2943403422832489,0.007457029540091753,0.007384864613413811,0.0,0.02599962428212166,0.0001,0.0004998125
4,12.624070167541504,0.009094073437154293,0.6633370518684387,2.009706497192383,2.122615337371826,1.066863775253296,0.0017152274958789349,0.5977814197540283,0.28924813866615295,0.007468976080417633,0.007372490130364895,0.0,0.026499373838305473,0.0001,0.0004997500000000001
5,11.035425186157227,0.009905434213578701,0.6535415649414062,1.6866649389266968,1.6077932119369507,1.0565367937088013,0.0018828264437615871,0.5454565286636353,0.2842414081096649,0.007481078151613474,0.007360093295574188,0.0,0.026999061927199364,0.0001,0.0004996875
6,9.85513687133789,0.011074346490204334,0.6387813687324524,1.4197620153427124,1.3524008989334106,1.0472509860992432,0.0020182630978524685,0.49708083271980286,0.2793200612068176,0.00749332457780838,0.007347897160798311,0.0,0.02749868668615818,0.0001,0.000499625
7,8.937384605407715,0.01216672919690609,0.6051796078681946,1.2282216548919678,1.2227081060409546,1.0401278734207153,0.0020492770709097385,0.4539330303668976,0.274483859539032,0.007505747955292463,0.007335860747843981,0.0,0.027998249977827072,0.0001,0.0004995625
8,8.154518127441406,0.012719547376036644,0.5667986273765564,1.0864434242248535,1.0996570587158203,1.031990885734558,0.0019853997509926558,0.4161190092563629,0.2697325646877289,0.007518270518630743,0.0073243617080152035,0.0,0.02849774993956089,0.0001,0.0004995
9,7.532667636871338,0.012791906483471394,0.5239311456680298,0.9966546297073364,1.0009796619415283,1.025406837463379,0.0018060181755572557,0.38327494263648987,0.2650659680366516,0.007530934177339077,0.007313551846891642,0.0,0.028997186571359634,0.0001,0.0004994375
10,7.106771945953369,0.01254801731556654,0.48183491826057434,0.952789306640625,0.9529298543930054,1.0193463563919067,0.0016710808267816901,0.3548256456851959,0.2604838013648987,0.0075437286868691444,0.0073035601526498795,0.0,0.029496561735868454,0.0001,0.000499375
11,6.712973594665527,0.0119968606159091,0.44488537311553955,0.9078806638717651,0.9116495847702026,1.0109333992004395,0.0015700703952461481,0.33039239048957825,0.2559857666492462,0.007556715048849583,0.007294442504644394,0.0,0.0299958735704422,0.0001,0.0004993125
12,6.248616695404053,0.011189226992428303,0.42045167088508606,0.8271017074584961,0.8431362509727478,0.9994140863418579,0.001426765345968306,0.30930933356285095,0.2515717148780823,0.007569781504571438,0.00728644197806716,0.0,0.03049512393772602,0.0001,0.00049925
13,5.785262584686279,0.010329346172511578,0.40607473254203796,0.7312621474266052,0.768616259098053,0.9865044355392456,0.0011921464465558529,0.29096853733062744,0.24724119901657104,0.007582865655422211,0.007279705256223679,0.0,0.030994310975074768,0.0001,0.0004991875000000001
14,5.459668159484863,0.009555904194712639,0.4032190144062042,0.6554518342018127,0.7122297883033752,0.9721634387969971,0.0008993982919491827,0.274747759103775,0.2429940104484558,0.0075958105735480785,0.007274455390870571,0.0,0.03149343654513359,0.0001,0.000499125
15,5.228744983673096,0.008817442692816257,0.4021277129650116,0.6061021685600281,0.6597702503204346,0.9574924111366272,0.0007580674719065428,0.26017138361930847,0.23882976174354553,0.007608364801853895,0.0072707002982497215,0.0,0.03199249878525734,0.0001,0.0004990625
16,4.908883094787598,0.00806537363678217,0.382904589176178,0.5633137822151184,0.5879033207893372,0.9416040182113647,0.0007066944381222129,0.24679678678512573,0.23474818468093872,0.007620152086019516,0.0072679524309933186,0.0,0.032491497695446014,0.0001,0.000499
17,4.574371337890625,0.007296013180166483,0.3609929382801056,0.5198014378547668,0.5160460472106934,0.9252254366874695,0.0006940035382285714,0.23425860702991486,0.23074887692928314,0.007631483022123575,0.00726614985615015,0.0,0.032990433275699615,0.0001,0.0004989375
18,4.293430805206299,0.006546235643327236,0.34107327461242676,0.4839337468147278,0.46389856934547424,0.9095932245254517,0.0006536810542456806,0.22252638638019562,0.22683154046535492,0.0076422612182796,0.007265144027769566,0.0,0.03348930925130844,0.0001,0.000498875
19,4.098690509796143,0.005796693731099367,0.33122801780700684,0.4546683430671692,0.42649587988853455,0.8962430357933044,0.0005639643059112132,0.21177896857261658,0.22299574315547943,0.007653158623725176,0.007264976855367422,0.0,0.03398812189698219,0.0001,0.0004988125
20,3.893169641494751,0.005144818220287561,0.3226057291030884,0.4195304811000824,0.38800758123397827,0.8825952410697937,0.0005087053868919611,0.20230191946029663,0.2192411571741104,0.007664261851459742,0.007265077438205481,0.0,0.03448687121272087,0.0001,0.0004987500000000001
21,3.7374157905578613,0.004568949341773987,0.323275089263916,0.38275668025016785,0.35604429244995117,0.8686443567276001,0.00046918902080506086,0.1941511631011963,0.21556739509105682,0.0076754107140004635,0.007265711668878794,0.0,0.034985557198524475,0.0001,0.0004986875
22,3.576409339904785,0.004082625266164541,0.32000041007995605,0.34874239563941956,0.32891663908958435,0.8531188368797302,0.0004382064798846841,0.18723243474960327,0.21197406947612762,0.007686098106205463,0.007266984321177006,0.0,0.035484183579683304,0.0001,0.000498625
23,3.417968511581421,0.0037119234912097454,0.3122401237487793,0.3225541114807129,0.30167245864868164,0.8382747769355774,0.0004228190809953958,0.18124601244926453,0.20846068859100342,0.0076967221684753895,0.0072686742059886456,0.0,0.03598274663090706,0.0001,0.0004985625
24,3.265411376953125,0.003389594843611121,0.300647109746933,0.3037148118019104,0.2762928307056427,0.8250322341918945,0.00041809462709352374,0.1757727712392807,0.20502693951129913,0.007707936689257622,0.0072707426734268665,0.0,0.03648124635219574,0.0001,0.0004985
25,3.1183786392211914,0.003068770281970501,0.2883957624435425,0.2843753695487976,0.2606678605079651,0.8135174512863159,0.0004097323107998818,0.1704479455947876,0.20167239010334015,0.007720001973211765,0.007272913120687008,0.0,0.03697968274354935,0.0001,0.0004984375
26,3.0113277435302734,0.002748841419816017,0.284697026014328,0.26339420676231384,0.24712605774402618,0.8028243780136108,0.00040222302777692676,0.16493329405784607,0.19839662313461304,0.007731899619102478,0.007275328040122986,0.0,0.03747805580496788,0.0001,0.000498375
27,2.872885227203369,0.002429812215268612,0.2728945314884186,0.24885739386081696,0.2236739993095398,0.7926243543624878,0.00040347446338273585,0.15890003740787506,0.19519919157028198,0.007742090150713921,0.007278475444763899,0.0,0.03797636926174164,0.0001,0.0004983125
28,2.7576560974121094,0.002140048425644636,0.262845516204834,0.23808720707893372,0.20355439186096191,0.7817373275756836,0.0004104423278477043,0.15260916948318481,0.19207966327667236,0.007751867175102234,0.007281939964741468,0.0,0.03847461938858032,0.0001,0.00049825
29,2.6421959400177,0.0018915627151727676,0.2531284987926483,0.22495637834072113,0.18879836797714233,0.7688013315200806,0.0004230976046528667,0.1463049203157425,0.18903762102127075,0.00776226632297039,0.007284976076334715,0.0,0.03897280618548393,0.0001,0.0004981875
30,2.5687005519866943,0.00170281738974154,0.2513777017593384,0.21013085544109344,0.1811867356300354,0.7543931007385254,0.0004288997151888907,0.14011697471141815,0.18607263267040253,0.007772712502628565,0.0072873858734965324,0.0,0.03947092965245247,0.0001,0.000498125
31,2.461744546890259,0.0014677487779408693,0.2404930740594864,0.19829623401165009,0.17688718438148499,0.7389508485794067,0.0004255413368809968,0.13419343531131744,0.18318423628807068,0.007780564483255148,0.007290256675332785,0.0,0.03996899351477623,0.0001,0.0004980625
32,2.375948429107666,0.0012629651464521885,0.23423439264297485,0.18740729987621307,0.16702796518802643,0.7240185737609863,0.0004183090932201594,0.12875686585903168,0.18037199974060059,0.007789004128426313,0.007293145637959242,0.0,0.04046699404716492,0.0001,0.000498
33,2.3573598861694336,0.0010691910283640027,0.24024300277233124,0.17798031866550446,0.15790347754955292,0.7091158628463745,0.00041792422416619956,0.12391464412212372,0.17763547599315643,0.007798584643751383,0.0072966814041137695,0.0,0.04096493124961853,0.0001,0.0004979375
