x,y,z,t,Z0,theta,eta,P,g1,g2,h1,h2,time_phase_C2,time_phase_C3,Z0_x,Z0_y,Z0_grad_norm
24.134057993885538,35.130434787333385,80.741425,432000.01480579376,73.06122,0.0008414801,0.00027468108,0.00864999,0.2908427,0.7691175,-0.23540106,-0.17277792,-0.03203582,0.23776776,0.073287696,0.20461804,0.21734679
24.409420185925658,35.126811301460926,78.58091,9590399.752807617,72.75386,-0.0045120167,-0.0041759266,-0.2831093,-0.75470877,-0.22015803,0.204364,0.053313248,-0.21117678,-0.085325316,-0.1653144,-0.04079652,0.17027391
24.068840433535758,35.050724689208764,75.1399,1123200.0247836113,72.53949,-0.08598085,0.059446722,0.18340611,-0.1740143,-0.63849485,-0.15853,0.2977637,-0.41987342,-0.44892886,-0.062047794,-0.08633914,0.106322035
24.268116089179838,35.07971042955572,81.07262,5615999.781131744,72.28707,0.00030358767,0.00028312215,0.14609668,-0.975556,0.1618724,-0.39959347,-0.18462709,-0.15516904,0.08910698,-0.12978008,0.012776665,0.1304075
24.264492787947336,35.06521739309379,75.914215,2678400.0643730164,72.28455,0.013085792,-0.011045061,0.28700432,0.7534399,0.68243307,-0.061923273,-0.0059399866,-0.13259876,0.048250332,0.111480966,0.086035535,0.14081946
24.51086948471318,35.141304337922854,75.965324,5529600.07982254,72.34256,0.026150921,0.020948147,0.021229448,-1.5333128,-0.5247203,0.38460574,0.0054954328,-0.3939595,-0.28967375,-0.10205674,-0.041039735,0.10999926
24.641304357168043,34.938405387540406,81.3883,2159999.936914444,72.274864,0.00011736474,-0.00021082848,0.06535463,0.25475967,-0.15998241,0.18876617,0.33283848,-0.065891474,-0.22312814,0.082307085,-0.039651662,0.09136033
24.442029139218562,35.043478080275,76.86345,5356800.128746033,72.5679,-0.015836235,-0.018695356,0.2745991,-0.38501513,0.135748,0.19296941,-0.16384989,-0.13333331,0.09765011,-0.115742445,-0.054446455,0.12790906
24.579710091518006,35.06884069756067,84.24473,4406400.123596191,71.46038,-3.0007877e-06,-7.391499e-06,0.2607616,0.15381661,0.49625906,-0.020157404,-0.25679368,0.04199987,0.44238415,0.106467396,0.21537542,0.24025378
24.521739153231497,35.18115965909355,80.50853,6307200.133895874,71.77173,3.4145937e-06,-0.00018727206,-0.09793339,-1.1219529,-0.44489682,0.24408025,-0.23419288,-0.2004898,0.13999239,-0.18102758,-0.045306645,0.18661103
24.782608845879178,35.07246365433351,80.82854,14601599.979400635,70.96756,7.924093e-05,2.474205e-05,-0.22399929,-1.655303,0.07374403,0.11345317,-0.12369654,-0.12375782,-0.06621739,-0.1763664,0.02300211,0.17786007
24.271739312019278,35.0833337340226,74.97577,4060799.9472141266,72.26638,-0.06470346,-0.070349164,0.20408347,1.1626698,0.93901473,0.028289787,0.040744003,0.16096663,0.16434431,0.17741802,0.1520717,0.23367275
24.40579730278949,34.98550712868071,82.545616,10540799.757957458,72.105034,-2.1679258e-05,5.4447675e-05,-0.23585716,-0.6744857,0.036913797,0.4040265,0.11414407,0.005436916,-0.3487575,-0.2330077,0.005634919,0.23307583
24.409420342711783,35.02898555779556,73.23672,2851200.015449524,73.14241,0.8383363,0.8307102,-0.087723486,0.54109013,-0.09844771,-0.077269174,0.2003482,-0.10937774,0.17603856,0.21028164,-0.06583594,0.22034687
24.85869584610084,35.31159408476158,76.05999,12787199.670410156,73.09093,-0.0021702633,-0.0069476445,-0.13454616,-0.39847144,-0.26372153,0.049765624,0.45173505,0.14953057,0.0690933,-0.14417744,-0.11673426,0.18551016
24.264492787947336,35.06521739309379,75.914215,10972800.458335876,73.045616,-0.03891305,-0.00084378145,-0.25080234,0.38557535,0.86303276,-0.29298666,0.0076684766,-0.18598704,-0.25013924,0.1254593,0.1685943,0.21015249
24.134057993885538,35.130434787333385,80.741425,10627199.459266663,73.0465,-0.00023162406,0.0006358679,-0.11749836,0.40155187,0.34360388,-0.09532537,-0.50116843,-0.01136829,0.09234232,0.17051587,0.12804464,0.2132395
24.55072462237475,35.07608730649443,88.70044,9935999.654960632,72.69569,-2.2898976e-07,-2.847689e-07,-0.13511753,0.6429832,0.8156044,0.009643868,-0.13759193,0.24711064,-0.4607594,0.08366126,0.087976426,0.12140452
24.268116089179838,35.07971042955572,81.07262,15724800.484085083,72.65477,-0.0001919095,0.00036011174,0.03193501,-0.64895165,0.46195552,0.39347646,-0.24175757,0.09849158,-0.118770994,-0.08906911,0.10131459,0.1348998
24.351449221508126,35.36231895652174,77.53338,15206400.082397461,73.18238,0.012443648,0.014765146,0.32813102,0.1911397,0.23725985,0.6131352,0.2958045,-0.18488279,0.5775176,0.11658171,0.16683282,0.20353006
24.369565205050215,35.10507235145331,81.59638,777599.9855160713,72.51238,-0.0001281615,4.218238e-05,-0.2047345,-0.9143958,0.46956983,0.26973993,-0.22072145,-0.13054651,0.27525783,-0.14887321,0.14699554,0.20921502
24.171296292717127,35.10648163098043,78.049835,17884799.598312378,72.45514,-0.005318563,-0.0028113613,0.30165306,0.014142171,0.59354746,0.13578752,-0.28078142,0.09326516,0.015532723,0.017402634,0.089631245,0.09130505
24.528985389862203,35.079710263267266,73.800804,10799999.95880127,73.17302,-0.21583904,0.23491994,0.09129518,-0.9120542,-0.7728186,-0.181505,0.037759513,-0.2936357,-0.35075635,-0.12856989,-0.117985114,0.1745013
24.728260869121893,35.15579704180788,79.23173,13910400.175094604,71.46042,0.00065979204,-0.0005285344,0.114016116,-1.1035169,-0.31569582,0.09239011,-0.08153736,-0.16100286,-0.31269014,-0.11700805,-0.035599787,0.122303836
24.40217392316393,35.07246365433351,77.73675,6134400.182819366,72.57304,-0.007150717,-0.0062712305,0.15736613,-0.4092832,0.51012886,0.34439957,-0.00874614,-0.21999489,-0.09858688,-0.13584773,0.024393048,0.13802038
24.171296292717127,35.10648163098043,78.049835,4319999.873828888,72.48429,0.005904763,0.0056642275,0.3558486,0.92880785,0.9976162,-0.3915574,0.08390184,0.2972678,0.011023108,0.09907435,0.18926217,0.2136256
24.586956589458925,35.03623181903528,81.050644,16243199.788856506,71.59474,-7.122385e-05,0.00011528223,-0.08889685,-1.8359784,0.2547421,0.2825308,-0.010748893,-0.1945069,-0.15140894,-0.14169042,0.015743509,0.14256239
24.409420185925658,35.126811301460926,78.58091,13391999.773406982,72.65195,-0.0006847164,-0.0026202016,0.059377436,-0.5548719,-0.062479664,0.044534676,0.18965414,-0.22073665,0.15913159,-0.16112077,-0.043413997,0.16686724
24.17028990870767,35.119565206509655,75.23819,2937599.9909877777,72.273735,0.064676985,-0.05921186,0.18987685,0.6616391,0.9243007,-0.20214501,0.04771134,0.12515955,-0.18599948,0.12392382,0.1443812,0.19027098
24.57608686867857,35.22463755910878,78.28966,6566399.786281586,71.497734,-0.00147399,-0.0007631918,0.0013328604,-1.1226404,-1.0317202,0.103817806,0.29405668,-0.10947984,-0.17642686,-0.12342601,-0.07584189,0.14486536
24.728260869121893,35.15579704180788,79.23173,5875199.981975555,71.86434,0.00052857766,-0.00049639476,0.35745648,0.600458,-0.105409816,0.12800561,0.050112538,0.27725786,0.113176174,0.23774454,-0.09224415,0.25501263
24.55072462237475,35.07608730649443,88.70044,7171199.889278412,72.29302,-2.4672588e-07,-1.934368e-07,-0.10523734,-0.03095302,0.6325297,0.22967449,0.15584722,0.077506825,-0.104321815,0.017760053,0.16351646,0.16447812
24.171296292717127,35.10648163098043,78.049835,6134400.182819366,72.48753,0.0059010843,0.0004768644,0.20046726,1.2609376,1.0350534,-0.22907722,-0.13269982,0.30007207,0.25199315,0.10923699,0.14879811,0.18459035
24.514492864338745,35.152173737341,77.98083,14774400.478935242,72.21059,-0.00322731,-0.0046921773,0.21429077,-0.9609549,-0.14795208,0.12168829,-0.010852151,-0.52573705,-0.25342962,-0.17195702,-0.045474783,0.17786841
24.655797039477626,35.09782643790763,82.953125,11231999.562263489,72.136986,2.2599446e-05,4.0275572e-05,0.04687561,-0.58212864,-0.19409837,0.097225025,0.15912735,-0.1101434,0.20039654,-0.11512604,-0.046815917,0.12428087
24.286231733018653,35.16304365074164,82.86601,9590399.752807617,72.797035,-9.392794e-05,4.7294807e-06,0.011193655,-0.18656775,0.3777429,0.17554915,-0.2395963,-0.17313859,0.081098385,-0.08517185,0.13224421,0.15729836
24.32608705359737,35.05434782738719,80.59564,5011200.226593018,72.176186,0.00040903495,0.00038874298,0.06277433,-0.91138935,0.2034719,-0.32847103,-0.28339013,-0.22829713,0.0073059388,-0.15204461,-0.00018405169,0.15204471
24.369565205050215,35.10507235145331,81.59638,8553600.046348572,72.23734,0.00018084573,7.525121e-05,-0.11268964,-1.3896172,0.000439696,0.104520835,-0.47552434,-0.4444349,-0.013577506,-0.16669229,0.0039557368,0.16673921
24.586956589458925,35.03623181903528,81.050644,1209599.9317646027,71.95103,-0.0001860223,-0.00016097439,-0.1134659,-0.04965742,-0.5546116,0.16356352,0.3374839,-0.115999795,-0.03002267,0.0029630363,-0.14087492,0.14090608
24.655797039477626,35.09782643790763,82.953125,10195199.855804443,72.1212,2.9391655e-05,3.4980156e-05,0.13862883,-0.3338712,-0.17986493,-0.053185157,0.002438303,-0.027258277,0.2899863,-0.06874422,-0.058553174,0.09030084
24.55072462237475,35.07608730649443,88.70044,6825599.987125397,72.20701,-2.3783302e-07,-1.6777248e-07,-0.10626779,-0.12759331,0.57271755,0.2710053,0.16696426,0.038999118,-0.021189615,-0.0017212778,0.1447247,0.14473493
24.17028990870767,35.119565206509655,75.23819,14169600.375938416,72.55798,-0.08171453,0.07875761,0.1509594,0.15359074,0.64501184,-0.41008195,-0.42131105,0.17909108,0.1126205,0.042437144,0.26942497,0.27274662
24.52536253285706,35.05797113185407,79.99595,7430400.090122223,71.786766,0.00023486256,-6.971584e-05,0.42574197,-0.5314373,0.22010626,0.3071523,-0.26886395,-0.32187188,0.18260255,-0.07762599,-0.0032825395,0.07769536
24.46739112421217,35.10507235145331,77.031204,5356800.128746033,72.35542,0.012335513,0.000484711,0.124076836,-1.3271995,-0.07648717,0.45994,-0.2687471,-0.3247721,0.053050965,-0.21356428,-0.04128361,0.2175179
24.525362323808892,35.01449270273921,80.76379,14774400.478935242,71.79015,-3.6650516e-05,-0.0002452105,-0.05427491,-1.5120766,0.392899,0.22786424,0.06507918,-0.19852024,-0.20269704,-0.13151257,0.03988047,0.13742638
24.471014503837736,35.137681214861566,84.09494,6998399.938201904,72.01252,-3.301864e-06,-1.3482428e-05,0.2819461,-0.7573856,0.3588614,0.022358201,-0.28126448,-0.3773271,0.37864438,-0.083918676,0.061135795,0.10382644
24.641304357168043,34.938405387540406,81.3883,13651199.974250793,71.32163,2.0384418e-06,1.3794816e-05,0.17233384,-0.45515636,0.78648823,0.21767092,-0.19100735,0.061963856,-0.019023005,-0.053587705,0.058834936,0.07958136
24.235507135886934,35.09782643790763,86.62735,12441599.768257141,72.11249,1.5676663e-06,1.2719896e-06,0.17640889,0.22907934,-0.23980875,0.019922722,0.6417374,0.17612089,0.3594476,0.12250996,-0.09106369,0.15264758
24.62318819070881,35.09782625650204,81.14894,5702400.030899048,71.894745,7.774087e-05,-0.00015861995,0.3000808,0.4243749,-0.008868437,0.31113914,-0.23165774,-0.13271603,0.5289377,0.15180431,-0.013955891,0.15244447
24.677536062942007,35.07971042955572,84.775665,12614400.267791748,72.38819,9.1344546e-08,7.876853e-06,-0.07802879,-0.44199035,0.3455145,-0.03548064,0.044495024,-0.1271779,-0.2119976,-0.19826564,0.0933156,0.21912797
24.373188349496587,35.09782609021359,73.044136,1814400.0347614288,72.96633,-0.8686209,-0.84667176,0.23054695,-0.100357994,0.59068507,0.10680765,0.43306464,-0.10184523,0.12535203,-0.034670845,0.11587896,0.12095454
24.51086948471318,35.141304337922854,75.965324,3974399.971675873,72.20998,0.031460986,0.030966712,0.12680992,-1.0195827,-0.21710552,0.37264696,0.066350386,-0.3857922,0.07176758,-0.09102485,-0.0044950247,0.09113578
24.282608510179216,35.10869565592019,73.044136,7430400.090122223,72.86705,-0.38085195,-0.78067064,-0.032849923,1.4678099,1.0306168,0.040557656,-0.019688182,0.19851638,0.2222678,0.19399384,0.12682019,0.23176922
24.75362311542571,35.148550251468535,82.31272,10886399.660110474,71.63025,3.1774583e-05,5.0510458e-05,0.08781518,-0.21742812,-0.4972514,0.224258,-0.10512755,-0.13942116,0.02898516,-0.025495324,-0.15660633,0.15866807
24.369565205050215,35.10507235145331,81.59638,18403200.0,72.45813,-0.00022123837,-1.636879e-05,-0.2935107,-0.74000335,0.50151163,0.5760443,-0.2050452,0.2960166,-0.051831,-0.20257905,0.193071,0.2798476
24.521739153231497,35.18115965909355,80.50853,1036799.9806880951,72.09877,-0.0002634576,0.0002733646,-0.077128455,-0.39439347,0.59404963,-0.046019606,-0.31457874,-0.21697748,0.11634814,-0.12192084,0.19394891,0.22908704
24.340579735906957,35.22101461745307,78.71513,11059200.15964508,72.80599,-0.001065637,0.0020076856,-0.09694702,-1.3082213,-0.56798327,0.31882906,-0.24104807,-0.4667901,-0.40211505,-0.14212586,-0.0843491,0.16527109
24.242753659958876,34.931159481553294,83.59315,15292799.783706665,72.56632,2.9020115e-05,2.735709e-05,-0.34970385,-0.78173554,0.10706286,0.384435,-0.1315504,-0.040222526,0.25841615,-0.11146722,-0.010508737,0.111961484
24.275362351941567,35.02173896397893,79.32639,7689599.742507935,72.43194,-0.001630929,-0.0017410904,0.034451786,0.18851161,0.37007138,0.12716575,0.49062893,-0.19724196,-0.2653474,0.07657429,0.092950836,0.120430395
24.75362311542571,35.148550251468535,82.31272,8726399.99742508,71.99562,5.0244675e-05,3.563243e-05,0.052849136,0.99893093,-0.32511637,0.0594419,-0.052008674,0.010482069,0.07798922,0.20225734,-0.09518034,0.22353372
24.068840433535758,35.17753635462667,82.62194,12700799.969100952,72.419754,7.088345e-05,7.1477974e-05,-0.25220358,0.7090616,0.27647832,0.1010121,-0.009503253,-0.011042455,-0.01668943,0.13185957,0.060278356,0.14498423
24.152173912100075,34.942029039701325,85.189964,7948799.943351746,72.84778,-2.9751648e-06,-9.930149e-06,-0.31690526,-1.5697124,-0.22535922,0.4580012,-0.3052749,-0.50501907,0.08028665,-0.19818419,-0.03190936,0.2007366
24.822463669968496,35.11956556932083,79.471794,15551999.984550476,70.73787,0.000105152794,0.0002837706,0.053579,-0.89587843,0.24135862,0.2814956,-0.11917656,-0.20883673,-0.120003246,-0.20861383,0.05929171,0.21687609
24.782608584568965,35.06521774078783,85.492004,11491199.7631073,72.02019,3.049308e-06,-3.784437e-06,-0.0025790893,-0.38296384,0.30205363,-0.08870124,-0.06700211,-0.104201965,-0.054468833,-0.25959274,0.14684096,0.29824597
