x,y,u_pred,v_pred,Z0,t
0.5454547,0.7071433,-0.013086822,0.009069713,-0.017326916,0.38967136
0.17768589,0.33571517,0.014190834,-0.029809628,0.036964823,0.5539906
0.57024777,0.121429615,-0.01863448,0.0047317357,-0.040902216,0.9577465
0.38429743,0.7214288,0.03064591,-0.02238182,0.02215509,0.8356807
0.30991727,0.3285714,-0.04496474,-0.013217401,0.01287296,0.18779343
0.55785125,0.37857157,0.012955454,-0.010900758,0.0063591413,0.5633803
0.45041338,0.4428576,0.00068068225,-0.008467866,0.002824084,0.014084507
0.47933862,0.55,0.018327309,-0.01614722,0.025602829,0.5399061
0.40495867,0.5714286,0.015045623,-0.012653112,0.032254823,0.63380283
0.7438015,0.4785723,0.020470167,-0.023816738,-0.0016315152,0.6197183
0.9090907,0.34999993,0.0013383282,-0.005417604,0.0018803139,0.07511737
0.42148742,0.47857162,-0.015503205,0.0031250007,0.043570004,0.12206573
0.17768589,0.33571517,0.018994398,-0.039930847,0.031150833,0.80751175
0.3057852,0.450001,-0.03334763,-0.0009026127,0.0059364038,0.23004694
0.47933862,0.55,0.0056334087,-0.024000295,0.026451567,0.8873239
0.55785125,0.20000075,-0.008234149,-0.027239602,-0.0069709267,0.97183096
0.6652892,0.357143,0.034924053,-0.024780858,-0.028690489,0.81220657
0.3677686,0.3928574,0.015035662,-0.024458881,0.014644966,0.8309859
0.14876023,0.5428573,-0.03697312,-0.0088032,0.030516528,0.31924883
0.23966907,0.4857147,0.012678824,-0.027649578,0.062360197,0.6619718
0.07437987,0.6357146,0.03898987,-0.030968457,0.0061634183,0.8169014
0.5991733,0.4428576,0.02702223,-0.0266493,0.055649824,0.63380283
0.4917353,0.38571465,0.026594607,-0.019057447,0.0057692137,0.74647886
0.47933862,0.60714364,-0.034412287,-0.009775655,0.011816938,0.13145539
0.7438015,0.4785723,0.0018664943,-0.013204396,-0.011027942,0.42723006
0.39669403,1.0,0.015290146,0.00026348047,0.01584379,0.36150235
0.5289253,0.4928571,0.011800928,-0.010773098,0.04519086,0.5539906
0.19008258,0.5214287,0.022689331,-0.025830206,0.013991707,0.82159626
0.83057845,0.057142925,0.019619789,-0.024490923,-0.032524657,0.5680751
0.5991733,0.4428576,0.030152377,-0.028176889,0.07726726,0.7887324
0.30165294,0.44285792,-0.016434683,-0.01491476,0.017778784,0.4225352
0.47933862,0.55,0.020536007,-0.016622998,0.030991059,0.58215964
0.4586777,0.4357152,0.0134678595,-0.005299093,-0.0015250082,0.49295774
0.45454535,0.42857143,0.007762447,-0.014770679,0.018272469,0.8544601
0.5743801,0.32142833,0.005472676,-0.029617637,0.09485563,0.9201878
0.5743801,0.32142833,0.011604872,0.0023085875,0.05084847,0.48356807
0.7479336,0.55714345,-0.011811288,0.008192903,-0.018098801,0.36150235
0.16942136,0.17142911,0.022838984,-0.017801296,0.024837434,0.600939
0.41322288,0.5142856,-0.020907978,-0.003615696,0.022787083,0.29107982
0.29752058,0.41428596,-0.021085,-0.0020808764,0.005614304,0.25821596
0.29752058,0.41428596,0.012713326,-0.038092967,0.016074687,0.91549295
0.55785125,0.20000075,0.017896105,-0.0005054241,-0.0012062996,0.7934272
0.07437987,0.38571465,0.0031233751,-0.03232993,0.029874377,0.04225352
0.29752058,0.41428596,0.01691366,-0.017062481,0.04955587,0.6056338
0.57024777,0.121429615,-0.0142078735,-0.0071243364,-0.024233945,0.31924883
0.6280991,0.36428645,0.013031692,-0.029907405,-0.018410392,1.0
0.38016498,0.5357156,-0.029350827,-0.008344891,0.026899237,0.13145539
0.58677673,0.6214291,-0.029031442,0.0072694793,-0.0077677597,0.22065727
0.6652892,0.357143,0.027527248,-0.03140943,-0.030293293,0.8544601
0.681818,0.1785722,-0.01563949,0.013019523,-0.04780627,0.3051643
0.83057845,0.057142925,-0.011937844,0.017715964,-0.016650049,0.3568075
0.7066114,0.25714335,0.01469283,-0.0098712705,-0.07050944,0.032863848
0.57024807,0.1785729,-0.011508867,-0.016522735,-0.05613222,0.18309858
0.65289235,0.7285712,0.015295633,-0.033791844,-0.009941655,0.9389671
0.6652892,0.357143,-0.012622263,-0.02113064,-0.031874496,0.20657277
0.38016498,0.5357156,0.0012196908,-0.011839168,0.02546682,0.87323946
0.39669403,1.0,0.038063325,-0.017633107,0.05657245,0.7605634
0.681818,0.1785722,0.016774908,0.00035630353,-0.05525254,0.056338027
0.19834672,0.31428558,0.010667404,-0.030526169,0.011854788,0.5117371
0.06611534,0.7500008,0.038477033,-0.03213896,0.08549323,0.58685446
0.6570246,0.42142904,-0.014987702,-0.0015508011,-0.014229374,0.9530516
0.47933862,0.55,-0.011652103,-0.028094925,0.027123326,0.97183096
0.5454547,0.7071433,0.024004897,-0.015534783,-0.010923782,0.7605634
0.64876026,0.3428572,0.016601022,-0.024889939,0.021705449,0.6666667
