x,y,u_pred,v_pred,Z0,t
0.38016498,0.5357156,-0.017111458,-0.0059478115,0.047549386,0.13615024
0.0,0.6642862,0.011155166,-0.025872434,-0.0150518045,0.9342723
0.8884298,0.42857143,0.007720202,0.0008124248,-0.0346669,0.8920188
0.6570246,0.42142904,0.014622418,-0.011099039,-0.01780368,0.7887324
0.45454535,0.42857143,0.0007878803,-0.0065879775,0.037052874,0.08450704
0.31404954,0.65000004,0.02635012,-0.018243965,0.043630645,0.69483566
0.23966907,0.4857147,-0.013157491,-0.018222347,0.06393277,0.26291078
0.31818148,0.5000002,-0.029225528,-0.014401622,0.062758386,0.21596244
0.83057845,0.057142925,-0.012398161,-0.0030217785,0.03368725,0.17840375
0.64876026,0.3428572,0.012864059,-0.00013065152,0.02618922,0.018779343
0.822314,0.47857127,-0.014398932,0.0032707946,-0.014374241,0.26760563
0.58677673,0.6214291,0.018563716,-0.010992918,0.030053187,0.62441313
0.681818,0.1785722,0.0022243075,0.0068730554,0.036896963,0.089201875
0.39669403,1.0,0.028043872,0.005115045,0.046642803,0.42723006
0.07437987,0.6357146,0.020047247,-0.02703715,0.085686326,0.5117371
0.38016516,0.8071427,-0.07995234,-0.04770638,0.13004503,0.23004694
0.40495867,0.5714286,0.012607027,-0.000627893,0.041402012,0.52582157
0.38429734,0.42857245,-0.01908864,-0.015308782,0.06198626,0.31924883
0.18181796,0.5642855,-0.044869192,-0.054838836,0.037422135,0.103286386
0.4586777,0.4357152,0.020388762,-0.012427706,0.010503817,0.73239434
0.46280986,0.34285754,-0.005692333,-0.02170256,0.075563386,0.96713614
0.50000006,0.3714285,-0.0050358586,-0.012373773,0.06291254,0.5164319
0.9338841,0.5214294,-0.017865691,0.010505432,-0.009005927,0.19248827
0.4917356,0.4142849,0.013923176,-0.0023624552,0.03302778,0.64319247
0.69008243,0.7000002,-0.02395393,-0.002918046,-0.015036084,0.089201875
0.47933862,0.60714364,-0.019681394,-0.0012397701,-0.0109412335,0.20657277
0.30991727,0.3285714,-0.025371823,-0.011944573,0.03365712,0.25821596
0.97520673,0.8999996,0.025574977,-0.014280604,0.034557436,0.7370892
0.07437987,0.6357146,-0.024998888,-0.025905723,0.021401776,0.14084508
0.53719026,0.5928571,0.01845657,-0.014795501,0.049571082,0.74178404
0.5454547,0.7071433,-0.018038094,0.004923161,0.026763136,0.38967136
0.17768589,0.33571517,0.015176656,-0.009874012,0.03194386,0.5539906
0.57024777,0.121429615,-0.009013973,0.008619744,-0.029249806,0.9577465
0.38429743,0.7214288,0.019595336,-0.013522951,8.178502e-05,0.8356807
0.30991727,0.3285714,-0.02886904,-0.009176496,0.024367856,0.18779343
0.55785125,0.37857157,0.011750206,-0.004701348,0.011503298,0.5633803
0.45041338,0.4428576,0.0040113833,-0.010972433,0.003605932,0.014084507
0.47933862,0.55,0.0121826865,-0.014014605,0.038626965,0.5399061
0.40495867,0.5714286,0.015948445,-0.009034395,0.026659803,0.63380283
0.7438015,0.4785723,0.014522914,-0.018580997,-0.019660022,0.6197183
0.9090907,0.34999993,0.0034061354,0.00090982066,0.05208174,0.07511737
0.42148742,0.47857162,-0.011583649,0.007906811,0.055264965,0.12206573
0.17768589,0.33571517,0.014856642,-0.021666154,0.014163593,0.80751175
0.3057852,0.450001,-0.022923727,-0.0025200471,0.05805701,0.23004694
0.47933862,0.55,0.0058363304,-0.016182233,-0.001519043,0.8873239
0.55785125,0.20000075,-0.006035492,-0.010159664,0.048256833,0.97183096
0.6652892,0.357143,0.013359021,-0.018700732,-0.025078602,0.81220657
0.3677686,0.3928574,0.016497308,-0.014249453,0.018235832,0.8309859
0.14876023,0.5428573,-0.027979005,-0.006596664,0.08641639,0.31924883
0.23966907,0.4857147,0.016312249,-0.016932214,0.04743661,0.6619718
0.07437987,0.6357146,0.029030317,-0.015984463,0.025736857,0.8169014
0.5991733,0.4428576,0.016369658,-0.014929464,0.07323828,0.63380283
0.4917353,0.38571465,0.01917053,-0.014945056,-0.00066708773,0.74647886
0.47933862,0.60714364,-0.02374785,-0.0053211646,-0.014204975,0.13145539
0.7438015,0.4785723,-0.0019092113,-0.009811727,-0.03126886,0.42723006
0.39669403,1.0,0.012463277,0.00020572264,0.03213625,0.36150235
0.5289253,0.4928571,0.013885239,-0.004472821,0.043601677,0.5539906
0.19008258,0.5214287,0.011505136,-0.01290784,0.0075651985,0.82159626
0.83057845,0.057142925,0.016661761,-0.017460823,-0.07582694,0.5680751
0.5991733,0.4428576,0.019305374,-0.015965594,0.07169215,0.7887324
0.30165294,0.44285792,-0.008627057,-0.006055969,0.052480236,0.4225352
0.47933862,0.55,0.012523834,-0.016217692,0.03943244,0.58215964
0.4586777,0.4357152,0.014145916,-0.003927445,0.02530735,0.49295774
0.45454535,0.42857143,0.007227054,-0.0052992404,0.044551224,0.8544601
0.5743801,0.32142833,0.00086102635,-0.015406564,0.11608739,0.9201878
0.5743801,0.32142833,0.009818202,0.005973545,0.093390435,0.48356807
0.7479336,0.55714345,-0.021466706,0.015241198,-0.027745422,0.36150235
0.16942136,0.17142911,0.021542646,-0.013291702,0.009625342,0.600939
0.41322288,0.5142856,-0.024538755,-0.010074802,0.051488344,0.29107982
0.29752058,0.41428596,-0.01682812,-0.0053849826,0.06018638,0.25821596
0.29752058,0.41428596,0.0047587343,-0.018702066,0.057159625,0.91549295
0.55785125,0.20000075,0.011798935,0.00897159,0.033544965,0.7934272
0.07437987,0.38571465,-0.0054938532,-0.02055272,0.036030795,0.04225352
0.29752058,0.41428596,0.015478106,-0.0061735427,0.04195445,0.6056338
0.57024777,0.121429615,-0.02880869,-0.009629626,0.027798552,0.31924883
0.6280991,0.36428645,-0.000887122,-0.01756897,0.06539713,1.0
0.38016498,0.5357156,-0.016725156,-0.0064837513,0.047542028,0.13145539
0.58677673,0.6214291,-0.018670086,0.0028401408,0.07800926,0.22065727
0.6652892,0.357143,0.009309463,-0.023064567,-0.024036676,0.8544601
0.681818,0.1785722,-0.01881972,0.015749108,0.001998257,0.3051643
0.83057845,0.057142925,-0.012477752,0.014290864,-0.041148465,0.3568075
0.7066114,0.25714335,0.0102029815,-0.0032194667,0.051935278,0.032863848
0.57024807,0.1785729,-0.017985098,-0.0099124685,0.0024232343,0.18309858
0.65289235,0.7285712,0.0078271665,-0.022213219,0.014883108,0.9389671
0.6652892,0.357143,-0.004094757,-0.0094619915,0.01124586,0.20657277
0.38016498,0.5357156,-0.0011924766,0.0006422545,0.012862805,0.87323946
0.39669403,1.0,0.027033634,-0.013431637,0.03835845,0.7605634
0.681818,0.1785722,0.009500604,0.0063500255,0.04487957,0.056338027
0.19834672,0.31428558,0.011552146,-0.017117677,0.0524744,0.5117371
0.06611534,0.7500008,0.032380708,-0.02966324,0.12260574,0.58685446
0.6570246,0.42142904,-0.009960029,0.0023538778,-0.028037619,0.9530516
0.47933862,0.55,-0.0018720068,-0.012799712,-0.011059821,0.97183096
0.5454547,0.7071433,0.014901787,-0.005781072,-0.013717588,0.7605634
0.64876026,0.3428572,0.011894638,-0.010760089,0.03861787,0.6666667
0.18181796,0.5642855,0.015943294,-0.02060402,0.07069573,0.4225352
0.59504145,0.40000048,-0.018743038,-0.0018624859,0.007923141,0.23943663
0.57024807,0.1785729,0.011517938,0.0105825765,0.035778023,0.037558686
0.6239668,0.4357152,0.009493699,-0.027653402,-0.002928365,0.9389671
0.8264462,0.5928571,-0.018994361,-0.0025512194,0.0010988154,0.18309858
0.42148742,0.47857162,0.008086048,-0.03654629,0.04006904,0.92488265
0.55785125,0.37857157,-0.010006405,-0.008553231,0.042778887,0.9859155
1.0,0.514286,0.024896622,-0.012620762,0.07966936,0.86384976
0.4586778,0.257143,0.00712673,-0.020020485,0.010941306,0.5070422
0.71074355,0.40000048,0.017602732,-0.010446189,-0.030465703,0.8403756
0.9090907,0.34999993,0.021552691,-0.0020219497,-0.055639002,0.6103286
0.07437987,0.38571465,-0.0062630214,-0.011231771,0.032397307,0.48356807
0.76859474,0.44285792,0.012775434,-0.013106914,-0.016013946,0.5633803
0.5289253,0.4928571,-0.0037287958,0.0091637205,0.04884456,0.4460094
0.30991727,0.3285714,0.021134902,-0.01194926,0.049676694,0.5539906
0.4917356,0.4142849,-0.016023729,-0.0059605185,0.02602281,0.31455398
0.64876026,0.3428572,-0.005632423,-0.0038119974,0.09879951,0.97183096
0.681818,0.1785722,-0.01868099,0.014232876,0.020560035,0.19248827
0.7479336,0.55714345,0.016351447,-0.010160258,-0.0155827515,0.6150235
0.3057852,0.450001,-0.023241695,-0.0014474196,0.058084525,0.2112676
0.16942136,0.17142911,-0.00081128627,-0.0014708927,0.009363262,0.028169014
0.46280977,0.5571431,-0.030367874,0.0031787301,0.019128585,0.24413146
0.41735524,0.4928571,-0.023012497,-0.003387874,0.018723978,0.3051643
0.5289253,0.4928571,0.007167004,-0.011393586,0.06435596,0.9389671
0.6115701,0.57142824,-0.0049409047,0.007830387,0.014354581,0.45539907
0.47933862,0.60714364,0.007278135,-0.018122885,0.001567129,0.9953052
0.22727267,0.6357146,0.01983188,-0.007952398,0.076440334,0.52582157
0.3057852,0.450001,0.009647729,-0.022237673,0.058872398,0.943662
0.07437987,0.38571465,-0.01489507,-0.00972067,0.036370285,0.089201875
0.47933862,0.60714364,0.0070151854,-0.017885296,0.0007375255,1.0
0.590909,0.6428577,0.00816725,-0.005856259,-0.0027753897,0.6103286
0.41735524,0.4928571,0.017495818,-0.007528458,0.0081600435,0.79812205
0.42148763,0.0,-0.020366635,0.002427943,-0.018133976,0.14553991
0.4586777,0.4357152,0.017773354,-0.013501244,0.0127061345,0.68075114
0.57024807,0.1785729,0.016332787,-0.033177577,-0.0073362663,0.82159626
0.33057818,0.5428566,0.013553742,-0.0078546535,0.00857166,0.78403753
0.4586778,0.257143,0.0051634833,-0.029872606,-0.02628072,0.8262911
0.16942136,0.17142911,0.02339333,-0.012727244,0.008139342,0.6197183
0.19123036,0.4956354,0.015187701,-0.019929286,0.071179256,0.57746476
0.0,0.6642862,0.0266118,-0.008403445,0.13179913,0.52582157
0.7066112,0.47857195,-0.0051787756,0.012117852,-0.024241507,0.46478873
0.8884295,0.41428664,-0.022157341,0.006138117,-0.004104942,0.27230048
0.8553717,0.5785706,-0.033049352,0.017621256,-0.04014573,0.3568075
0.15702456,0.38571364,0.022568628,-0.013462381,0.043304898,0.69953054
0.22727267,0.6357146,-0.04030045,-0.03656973,0.01804969,0.018779343
0.06611534,0.7500008,0.0339447,-0.025243403,0.032698497,0.74647886
0.70247924,0.6500004,0.014794342,-0.014329003,-0.014650919,0.600939
0.50000006,0.3714285,0.002445273,-0.01290554,0.08701581,0.96713614
0.5991733,0.4428576,0.02174065,-0.0132140145,0.06770012,0.7230047
0.53305775,0.5571431,0.009337818,-0.012206024,0.015569363,0.69014084
0.6239668,0.4357152,-0.009464949,-0.0146194305,0.020262197,0.27230048
0.31404963,0.60000056,-0.027676452,-0.012210606,0.044369772,0.15492958
0.18181796,0.5642855,0.01960088,-0.014688928,0.061636038,0.59624416
0.46280968,0.53571385,-0.010904402,-0.012423584,0.03603364,0.11737089
0.16942136,0.17142911,-0.008798402,0.007385516,0.01738377,0.45539907
0.6570246,0.42142904,0.01958244,-0.015911648,-0.009463962,0.6713615
0.4586777,0.4357152,-0.0028791875,-0.0051142694,0.008945288,0.33333334
0.44214866,0.39285773,0.0113426335,-0.016564006,-0.006178044,0.8450704
0.38429743,0.7214288,0.0042487215,-0.030086769,-0.017781511,1.0
0.40495867,0.5714286,0.0009228289,0.009663302,0.045393694,0.4600939
0.70247924,0.6500004,0.011663204,-0.013994571,-0.016795192,0.48826292
0.47933862,0.60714364,-0.022785913,-0.005136897,-0.013431422,0.15023474
0.33057818,0.5428566,0.005900923,-0.01067269,0.011387991,0.9530516
0.47933862,0.60714364,-0.021235712,-0.003575,-0.012316838,0.17840375
0.7479336,0.55714345,0.0016151294,0.00406239,-0.024464507,0.48356807
0.7066112,0.47857195,0.008322474,-0.014930682,-0.020825822,0.63380283
0.681818,0.1785722,-0.019423317,0.011758072,-0.0056562684,0.42723006
0.40495867,0.5714286,0.0136737265,-0.009524614,0.03003905,0.600939
0.39669403,1.0,0.012681043,-0.03282488,0.08384057,0.9859155
0.65289265,0.21428622,-0.010211796,-0.002418778,-0.01331041,0.41314554
0.46280968,0.53571385,-0.020503204,-0.012762306,0.037123155,0.29577464
0.19834672,0.31428558,0.021015506,-0.021156365,0.03393737,0.6760563
1.0,0.514286,0.025331555,-0.012717929,0.0796834,0.85915494
0.6652892,0.357143,0.0025503635,-0.025069775,-0.0049510226,0.96713614
