epoch,total,data,dir,phys,cont,geo,act,z0_reg,ro_reg,b0_reg,b1_reg,ro_change_penalty,Ro,lr_other,lr_Ro
0,41.448238372802734,0.02941029518842697,1.0034610033035278,9.119649887084961,7.571557998657227,1.1841377019882202,0.001866253325715661,0.8263567090034485,0.3101315498352051,0.00742201367393136,0.00742201367393136,0.0,0.02449999935925007,0.0001,0.0005
1,22.462820053100586,0.013512595556676388,0.8703406453132629,4.082176685333252,4.474501609802246,1.1652891635894775,0.001145126298069954,0.7844057679176331,0.3047819137573242,0.007409620098769665,0.007409620098769665,0.0,0.024999937042593956,0.0001,0.0004999375
2,18.459421157836914,0.012246769852936268,0.832243800163269,3.150367498397827,3.5367555618286133,1.1540919542312622,0.0011523767607286572,0.716587245464325,0.2995181977748871,0.007398391142487526,0.0073972768150269985,0.0,0.02549981139600277,0.0001,0.000499875
3,14.97166919708252,0.010470581240952015,0.8090850710868835,2.3313519954681396,2.708094358444214,1.1419711112976074,0.0009629913256503642,0.6451226472854614,0.2943403422832489,0.0073895943351089954,0.007384945172816515,0.0,0.02599962428212166,0.0001,0.0004998125
4,12.216217994689941,0.008246387355029583,0.773526132106781,1.7070468664169312,2.0845983028411865,1.126587986946106,0.0009454505634494126,0.5799349546432495,0.28924813866615295,0.007385335862636566,0.007372571621090174,0.0,0.026499373838305473,0.0001,0.0004997500000000001
5,10.99334716796875,0.007091958075761795,0.7459752559661865,1.4590816497802734,1.8116252422332764,1.1062595844268799,0.0009844431187957525,0.5246153473854065,0.2842414081096649,0.007388743571937084,0.007360151968896389,0.0,0.026999061927199364,0.0001,0.0004996875
6,10.192129135131836,0.006713918410241604,0.6952685713768005,1.3413169384002686,1.6738710403442383,1.0821928977966309,0.0008368405397050083,0.47978514432907104,0.2793200612068176,0.007391254883259535,0.0073477053083479404,0.0,0.02749868668615818,0.0001,0.000499625
7,9.167603492736816,0.006672888062894344,0.6121436357498169,1.205615758895874,1.5195046663284302,1.0541609525680542,0.000719792558811605,0.44353607296943665,0.274483859539032,0.007392553612589836,0.007335313595831394,0.0,0.027998249977827072,0.0001,0.0004995625
8,8.210634231567383,0.006839178502559662,0.537650465965271,1.0842385292053223,1.3398010730743408,1.0230300426483154,0.0005335381138138473,0.41420266032218933,0.2697325646877289,0.007395809516310692,0.007323106750845909,0.0,0.02849774993956089,0.0001,0.0004995
9,7.550410270690918,0.006953355390578508,0.4969915449619293,1.0024460554122925,1.1637805700302124,0.9892500042915344,0.00037016344140283763,0.3905174434185028,0.2650659680366516,0.007401756476610899,0.007311100605875254,0.0,0.028997186571359634,0.0001,0.0004994375
10,7.047656536102295,0.0067701442167162895,0.47506001591682434,0.9311462044715881,1.0152610540390015,0.9569013714790344,0.0003471952222753316,0.3716517686843872,0.2604838013648987,0.007409379351884127,0.007299516815692186,0.0,0.029496561735868454,0.0001,0.000499375
11,6.51889705657959,0.00630149245262146,0.451882004737854,0.8421832919120789,0.8978137373924255,0.9242406487464905,0.0002827748830895871,0.3561144173145294,0.2559857666492462,0.007417930755764246,0.007288379594683647,0.0,0.0299958735704422,0.0001,0.0004993125
12,6.036255359649658,0.005788944195955992,0.43249189853668213,0.7531073689460754,0.8060193657875061,0.8954306840896606,0.00020468981529120356,0.34180793166160583,0.2515717148780823,0.007426442112773657,0.007277535740286112,0.0,0.03049512393772602,0.0001,0.00049925
13,5.607491970062256,0.005425170995295048,0.409038245677948,0.6843013167381287,0.7277349829673767,0.8692955374717712,0.00016385498747695237,0.3260517716407776,0.24724119901657104,0.007435040082782507,0.0072670504450798035,0.0,0.030994310975074768,0.0001,0.0004991875000000001
14,5.227560520172119,0.0052841524593532085,0.38122278451919556,0.6366135478019714,0.6572098731994629,0.8465422987937927,0.0001372939150314778,0.308212012052536,0.2429940104484558,0.007443927228450775,0.007256723940372467,0.0,0.03149343654513359,0.0001,0.000499125
15,4.955139636993408,0.005226730369031429,0.3700481653213501,0.5957316756248474,0.5904319882392883,0.8271780014038086,0.00012362065899651498,0.289394736289978,0.23882976174354553,0.00745279248803854,0.007247065659612417,0.0,0.03199249878525734,0.0001,0.0004990625
16,4.7027482986450195,0.005114460363984108,0.36864548921585083,0.5453111529350281,0.5228785276412964,0.8104984760284424,9.658616909291595e-05,0.2707782983779907,0.23474818468093872,0.007460694294422865,0.007238458376377821,0.0,0.032491497695446014,0.0001,0.000499
17,4.461747169494629,0.004876508843153715,0.36886000633239746,0.49210116267204285,0.46599024534225464,0.7939884662628174,5.454527854453772e-05,0.25356683135032654,0.23074887692928314,0.007468605414032936,0.007231078110635281,0.0,0.032990433275699615,0.0001,0.0004989375
18,4.229170799255371,0.0044821081683039665,0.3606298863887787,0.44979768991470337,0.42532968521118164,0.7792767286300659,3.0373921617865562e-05,0.23806975781917572,0.22683154046535492,0.007477452978491783,0.007225050125271082,0.0,0.03348930925130844,0.0001,0.000498875
19,4.006326675415039,0.003984957002103329,0.3426690697669983,0.4225412607192993,0.39555397629737854,0.7699471712112427,2.117758231179323e-05,0.22405783832073212,0.22299574315547943,0.007487176917493343,0.007220162078738213,0.0,0.03398812189698219,0.0001,0.0004988125
20,3.8036935329437256,0.003492058487609029,0.32145246863365173,0.40503227710723877,0.37049075961112976,0.7665719389915466,2.0005236365250312e-05,0.21125176548957825,0.2192411571741104,0.007497857790440321,0.007216061931103468,0.0,0.03448687121272087,0.0001,0.0004987500000000001
21,3.604771614074707,0.0030604314524680376,0.3029349446296692,0.38546544313430786,0.3397229313850403,0.7663275003433228,3.398430999368429e-05,0.19954195618629456,0.21556739509105682,0.007508616428822279,0.007212527096271515,0.0,0.034985557198524475,0.0001,0.0004986875
